,x0,x1,y
0,6.938581960341018,17.623393292491386,0.0
1,27.417628392193127,8.180352504128232,0.0
2,21.562673019342032,11.799252681059336,0.0
3,29.110647380853376,13.808290743359894,0.0
4,10.244707450650383,16.98986549529501,0.0
5,25.013612895750562,12.332150440475669,0.0
6,10.353922549182137,14.286873740814011,0.0
7,6.495142184806542,20.13526426557911,0.0
8,12.197969079211896,3.1535010238103425,0.0
9,6.505117984657687,13.572903609043038,0.0
10,22.52225942196053,9.978148199859113,0.0
11,8.644495565138037,11.270315922605436,0.0
12,11.428229105987873,21.172456127392536,0.0
13,6.188632748840793,29.740906578303232,0.0
14,19.18520339814516,23.317317321625023,0.0
15,2.848161561417953,28.134793481617933,0.0
16,11.329963499403323,18.454134892979933,0.0
17,11.600048072648402,12.732747114581699,0.0
18,17.337132780774887,1.7712430450439218,0.0
19,20.9849671573355,5.103507647355992,0.0
20,6.0494953023012625,12.192272906637685,0.0
21,0.4610408335523886,18.850721376518084,0.0
22,14.832139312515302,18.514238234820485,0.0
23,12.894349017245743,1.5932973362040026,0.0
24,8.624817603079473,17.01764632324983,0.0
25,8.099924949956185,13.977225142024302,0.0
26,17.94981509446934,17.809520214178683,0.0
27,22.824731835698326,0.7317240114978774,0.0
28,8.636501628659726,15.85506970558774,0.0
29,12.030812009836968,8.228707142316107,0.0
30,16.849186735768356,27.841956567375952,0.0
31,6.5156005242181125,23.48338127896214,0.0
32,12.023694166786035,23.38441669820377,0.0
33,15.126827671610364,23.999888755589552,0.0
34,24.91946638476524,16.84233169489708,0.0
35,16.667215185233054,1.1375056645193216,0.0
36,8.218398581926648,23.221724557101822,0.0
37,27.040140485649424,15.705406569196512,0.0
38,16.7091987986432,9.665755057025896,0.0
39,17.115605694939777,5.471292732235797,0.0
40,9.758723410923784,19.7286141133998,0.0
41,6.4039639393323435,26.835911542016245,0.0
42,16.997363328813673,5.353053281898727,0.0
43,5.9680700799070765,22.178957386921788,0.0
44,14.31740911239179,18.80180957566254,0.0
45,29.473504374156605,15.745500570467078,0.0
46,9.6202899234209,29.935920529698812,0.0
47,18.741616782335715,29.251742415775475,0.0
48,19.034754127839488,20.37241715343644,0.0
49,28.275496664726443,13.597318813973795,0.0
50,29.01233086225109,12.952498042060725,0.0
51,5.873158993387961,10.14553875333014,0.0
52,13.612045090863864,10.05182273204093,0.0
53,10.957461655609693,11.458896642712816,0.0
54,9.456710156284508,13.186577773191585,0.0
55,1.1023417511802969,29.588620438673395,0.0
56,2.1778946375706716,27.66470679786974,0.0
57,12.847272824981758,6.525498043372763,0.0
58,27.49735107408857,18.38018005568784,0.0
59,19.77849143027061,20.517242575904763,0.0
60,18.50138428028,10.649355639112953,0.0
61,28.02075281751481,13.048988219208196,0.0
62,12.536274063348515,3.422513682337259,0.0
63,12.560451901036856,27.940529326951584,0.0
64,13.098265575440976,27.77811609962825,0.0
65,26.791145506823927,14.376173850007254,0.0
66,24.99177045783884,2.8499271621021687,0.0
67,11.441874380154527,9.924804731248344,0.0
68,17.68035008421651,3.0504039260215943,0.0
69,5.672413841908558,12.629864455971385,0.0
70,29.546725053704076,12.23634655526817,0.0
71,11.3863273820808,5.218676308527216,0.0
72,13.569146321314989,1.5194884613566615,0.0
73,19.055453089999176,6.4991892805553375,0.0
74,27.47511880318727,0.01180351829493942,0.0
75,3.27912951657931,26.13550575783123,0.0
76,28.474043940092894,3.304409515449074,0.0
77,25.315882478003573,2.376998718379768,0.0
78,24.476132147747578,1.5258398387455296,0.0
79,25.878559779667484,9.697945346145692,0.0
80,29.23175377342184,1.4680437101143031,0.0
81,28.465708179066947,6.983190153123478,0.0
82,14.456210588075647,10.143149827342322,0.0
83,18.43682622162175,9.45125236469001,0.0
84,21.098576032628255,8.206409669138845,0.0
85,17.30749302315325,5.308090261035031,0.0
86,8.243546533941544,10.223188132853027,0.0
87,19.48372093955101,27.278358487045036,0.0
88,16.190705599099886,6.536785170176714,0.0
89,0.8919528229789719,21.49434042992879,0.0
90,25.14184694808515,2.3862290792148944,0.0
91,6.876178979741862,20.488266133109228,0.0
92,8.146354032177292,14.523901782899484,0.0
93,5.155348781426405,15.122443973823938,0.0
94,10.181095861014454,21.543560867833328,0.0
95,5.390995418380438,15.059465213926725,0.0
96,22.518510599971062,15.522242033574305,0.0
97,0.8939621417545329,17.01354271372475,0.0
98,10.356610048516583,25.947211285810738,0.0
99,17.52716570867673,20.13743987881062,0.0
100,13.961169099996448,29.490578049926647,0.0
101,5.019393462891388,23.41201703519681,0.0
102,0.7336939303470902,12.569911196757168,0.0
103,21.39406639855022,13.111137871238096,0.0
104,0.8530879421579252,20.185150954172013,0.0
105,23.980653098164957,7.5483466318022785,0.0
106,14.084419904951767,8.948324027091811,0.0
107,8.898238731490252,27.926105793694425,0.0
108,17.646633423250318,16.68308115479563,0.0
109,10.800925666219364,4.061944037809997,0.0
110,13.735916193480925,29.481709098147217,0.0
111,1.0473979383174792,14.858870522619329,0.0
112,3.090587418723409,26.457078732657372,0.0
113,17.716741186493174,27.57830383111353,0.0
114,8.98925952486227,12.396438043664114,0.0
115,2.140265210345538,18.18555501997058,0.0
116,26.45519794359088,16.11197915853781,0.0
117,9.699888860219088,16.275827125843573,0.0
118,10.593628379479798,6.559538374211424,0.0
119,26.315313030396165,4.538852074853984,0.0
120,3.5101677494561887,24.481603860782343,0.0
121,18.889688049744862,20.660755919759694,0.0
122,19.523176182354128,23.897009296600622,0.0
123,17.49233199254921,0.4183716156384487,0.0
124,13.752651000870905,23.582092108492702,0.0
125,27.55131474154097,10.915945240962898,0.0
126,14.65060769809597,10.696206175805036,0.0
127,11.230399733139162,3.66481126309242,0.0
128,0.029129225947672758,12.43936448363343,0.0
129,2.1190836910508857,11.214599577982245,0.0
130,15.148184488714984,12.25483610752188,0.0
131,9.120519742465554,21.845074441087718,0.0
132,2.282659787765564,20.582228316840368,0.0
133,0.40664791293552827,16.333732020031867,0.0
134,12.630167355497644,24.574491595205465,0.0
135,16.71735347080086,9.730604582950932,0.0
136,12.111762320735568,24.71232563978629,0.0
137,29.394141576492935,4.288518920365025,0.0
138,16.344950025866112,7.139093981664617,0.0
139,12.229840028223007,8.503177240842996,0.0
140,0.10749782023717123,5.8166794756401385,1.0
141,3.2567013818952364,1.0677951434982378,1.0
142,8.710238705937456,2.1376426539975704,1.0
143,9.785292321915511,7.548354796625133,1.0
144,4.954674304726852,8.833295801912499,1.0
145,8.353014748527025,8.958401842646659,1.0
146,8.103378597498406,6.259760962835021,1.0
147,2.3605419356969737,6.386845950591428,1.0
148,1.2425566875191885,9.105307763295158,1.0
